File #,Action Date,Title,Vote
190048,9/3/2019,"Ordinance amending the Planning Code to 1) require building setbacks for buildings fronting on narrow streets, 2) modify front yard requirements in Residential Districts, 3) increase required rear yards in single-family zoning districts by five percent, 4) amend the rear yard requirements for through lots and corner lots in certain districts to permit second buildings where specified conditions are met, and 5) allow building height increases to existing stories in existing nonconforming buildings in order to accommodate residential uses; affirming the Planning Department’s determination under",Aye
180777,9/3/2019,"Ordinance amending the Planning Code to require a conditional use authorization for Employee Cafeterias, as defined, within office space, except for existing Employee Cafeterias; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye
190702,9/3/2019,"Ordinance amending the Planning Code to permit new floor area or building volume on the rooftop of a noncomplying structure that is designated as a Significant Building under Planning Code, Article 11, located on Assessor’s Parcel Block No. 3707 (5 Third Street), provided that the rooftop has an existing parapet at least 17 feet in height along the primary building frontage; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and m",Aye
190728,9/3/2019,"Resolution determining that the issuance of a Type-42 on-sale beer and wine public premises liquor license to Nunovi, LLC, doing business as Ora, located at 1519 Polk Street (District 3), will serve the public convenience or necessity of the City and County of San Francisco; and requesting that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Aye
190657,9/3/2019,"Ordinance amending the San Francisco Administrative Code Special Tax Financing Law, constituting Article 43.10, to authorize special tax financing of certain facilities and services related to property in the jurisdiction of the Port of San Francisco.",Aye
190594,9/3/2019,"Ordinance amending the Planning Code to revise the zoning control tables of the Chinatown Mixed Use Districts to make them consistent with those in Articles 2 and 7, to apply the use definitions in Section 102, to set an abandonment period for use size maximums, and to allow General Entertainment and Nighttime Entertainment Uses with conditional use authorization; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting fin",Aye
190594,9/3/2019,"Ordinance amending the Planning Code to revise the zoning control tables of the Chinatown Mixed Use Districts to make them consistent with those in Articles 2 and 7, to apply the use definitions in Section 102, to set an abandonment period for use size maximums, and to allow General Entertainment and Nighttime Entertainment Uses with conditional use authorization; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting fin",Aye
190827,9/3/2019,Motion affirming the determination by the Planning Department that a proposed project at 655 Fourth Street is exempt from further environmental review under a Community Plan Evaluation.,Aye
190828,9/3/2019,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 655 Fourth Street is exempt from further environmental review under a Community Plan Evaluation, subject to the adoption of written findings of the Board in support of this determination.",Aye
190829,9/3/2019,Motion directing the Clerk of the Board to prepare findings reversing a Community Plan Evaluation determination by the Planning Department that a proposed project at 655 Fourth Street is exempt from further environmental review under a Community Plan Evaluation.,Aye
190654,9/3/2019,"Ordinance ordering the street vacation of the entirety of Seawall Lot 337 (located east of Third Street between China Basin Channel and Mission Rock Street, including China Basin Park) and portions of Terry A. Francois Boulevard along with public service easements in connection with the Mission Rock Project; reserving various temporary rights in favor of the City and PG&E, subject to conditions specified in this Ordinance; authorizing official acts in connection with this Ordinance, as defined herein; adopting findings under the California Environmental Quality Act; and making findings of cons",Aye
190707,9/3/2019,"Ordinance ordering the vacation of streets in the Potrero HOPE SF Project - Phase 2 (Blocks A and B) site, generally bounded by 25th Street on the north, 26th Street on the south, Wisconsin Street on the west, and Connecticut Street on the east; allowing a reservation of rights for electric utilities access at the southwest corner of 25th Street and Wisconsin Street and required pedestrian access; authorizing the City to quitclaim its interest in the vacation areas to the San Francisco Housing Authority; affirming the Planning Department’s determination under the California Environmental Quali",Aye
190841,9/3/2019,"Resolution declaring that the National Rifle Association is a domestic terrorist organization and urging other cities, states, and the federal government to do the same.",Aye
190857,9/3/2019,"Resolution urging the Department of Homelessness and Supportive Housing to implement urgent policy changes to serve pregnant individuals, families living in single room occupancy units or doubled-up families; and urging the Department to pursue additional policy changes in coordination with the Board of Supervisors.",Aye
190857,9/3/2019,"Resolution urging the Department of Homelessness and Supportive Housing to implement urgent policy changes to serve pregnant individuals, families living in single room occupancy units or doubled-up families; and urging the Department to pursue additional policy changes in coordination with the Board of Supervisors.",Aye
190889,9/3/2019,"Closed Session for the Board of Supervisors to convene on September 3, 2019, pursuant to California Government Code, Section 54956.9(a), and San Francisco Administrative Code, Section 67.10(d)(1), for the purpose of conferring with, or receiving advice from, the City Attorney regarding the following existing litigation in which the City is a petitioner and Pacific Gas & Electric Company is an adverse party: In re: PG&E Corporation and Pacific Gas & Electric Company, United States Bankruptcy Court, Northern District of California, Case No. 19-30088-DM, filed January 29, 2019; Federal Energy Reg",Absent
190854,9/3/2019,Resolution urging the Interdepartmental Staff Committee on Traffic and Transportation to approve a proposed plan to allow gated admission for the Folsom Street Fair.,Aye
190887,9/3/2019,"Motion that the Board of Supervisors convene in closed session on September 3, 2019, pursuant to California Government Code, Section 54956.9(a), and San Francisco Administrative Code, Section 67.10(d)(1), for the purpose of conferring with, or receiving advice from, the City Attorney regarding the following existing litigation in which the City is a petitioner and Pacific Gas & Electric Company is an adverse party: In re: PG&E Corporation and Pacific Gas & Electric Company, United States Bankruptcy Court, Northern District of California, Case No. 19-30088-DM, filed January 29, 2019; Federal En",Aye
190619,7/30/2019,"Budget and Appropriation Ordinance appropriating all estimated receipts and all estimated expenditures for Departments of the City and County of San Francisco as of June 1, 2019, for the FYs ending June 30, 2020, and June 30, 2021.",Aye
190620,7/30/2019,"Annual Salary Ordinance enumerating positions in the Annual Budget and Appropriation Ordinance for the FYs ending June 30, 2020, and June 30, 2021, continuing, creating, or establishing these positions; enumerating and including therein all positions created by Charter or State law for which compensations are paid from City and County funds and appropriated in the Annual Appropriation Ordinance; authorizing appointments or continuation of appointments thereto; specifying and fixing the compensations and work schedules thereof; and authorizing appointments to temporary positions and fixing comp",Aye
190623,7/30/2019,Ordinance adopting the Neighborhood Beautification and Graffiti Clean-up Fund Tax designation ceiling for tax year 2019.,Aye
190624,7/30/2019,"Ordinance authorizing the execution and delivery of Certificates of Participation, in one or more series from time to time, on a tax-exempt or taxable basis, evidencing and representing an aggregate principal amount of not to exceed $160,000,000 to refinance certain certificates of participation that financed various capital improvement projects and finance certain additional capital improvements; approving the form of a Third Supplement to Trust Agreement between the City and County of San Francisco and U.S. Bank National Association, as trustee (“Trustee”) (including certain indemnities cont",Aye
190626,7/30/2019,"Ordinance appropriating $160,000,000 of one or more series of Refunding Certificates of Participation proceeds, de-appropriating Series 2009A and 2009B Certificates of Participation of prior reserve funds of $16,500,000 and re-appropriating Refunding Certificates of Participation Series 2019-R1 of $176,500,000 and placing these funds on Controller’s Reserve pending the sale of the Certificates of Participation for FY2019-2020.",Aye
190627,7/30/2019,Ordinance amending the Fire Code to increase fees for certain Fire Department services; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye
190628,7/30/2019,Ordinance amending the Park Code to permit the Recreation and Park Department General Manager to set guest docking fees at the Marina Small Craft Harbor by flexible pricing based on certain factors; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Aye
190629,7/30/2019,"Ordinance amending the Park Code to permit the Recreation and Park Department General Manager to set non-resident adult admission fees for the Japanese Tea Garden, the Coit Tower Elevator, the Conservatory Of Flowers, and the San Francisco Botanical Garden by flexible pricing based on certain factors and at certain times; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye
190630,7/30/2019,"Ordinance amending the Park Code to permit the Recreation and Park Department General Manager to impose a surcharge of $1 per non-resident adult visitor at the Japanese Tea Garden to fund the restoration of that facility, until such time as the restoration is complete; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye
190631,7/30/2019,"Ordinance amending the Administrative Code to eliminate fines for overdue library books and other materials and equipment, and forgiving outstanding patron debt for overdue fines.",Aye
190495,7/30/2019,"Ordinance calling and providing for a special election to be held in the City and County of San Francisco on Tuesday, November 5, 2019, for the purpose of submitting to San Francisco voters a proposition to incur bonded indebtedness not to exceed $600,000,000 to finance the construction, development, acquisition, improvement, rehabilitation, preservation, and repair of affordable housing improvements, and related costs necessary or convenient for the foregoing purposes; authorizing landlords to pass-through 50% of the resulting property tax increase to residential tenants under Administrative",Aye
190709,7/30/2019,Ordinance approving Health Service System plans and contribution rates for calendar year 2020.,Aye
190048,7/30/2019,"Ordinance amending the Planning Code to 1) require building setbacks for buildings fronting on narrow streets, 2) modify front yard requirements in Residential Districts, 3) increase required rear yards in single-family zoning districts by five percent, 4) amend the rear yard requirements for through lots and corner lots in certain districts to permit second buildings where specified conditions are met, and 5) allow building height increases to existing stories in existing nonconforming buildings in order to accommodate residential uses; affirming the Planning Department’s determination under",Aye
190048,7/30/2019,"Ordinance amending the Planning Code to 1) require building setbacks for buildings fronting on narrow streets, 2) modify front yard requirements in Residential Districts, 3) increase required rear yards in single-family zoning districts by five percent, 4) amend the rear yard requirements for through lots and corner lots in certain districts to permit second buildings where specified conditions are met, and 5) allow building height increases to existing stories in existing nonconforming buildings in order to accommodate residential uses; affirming the Planning Department’s determination under",Aye
190048,7/30/2019,"Ordinance amending the Planning Code to 1) require building setbacks for buildings fronting on narrow streets, 2) modify front yard requirements in Residential Districts, 3) increase required rear yards in single-family zoning districts by five percent, 4) amend the rear yard requirements for through lots and corner lots in certain districts to permit second buildings where specified conditions are met, and 5) allow building height increases to existing stories in existing nonconforming buildings in order to accommodate residential uses; affirming the Planning Department’s determination under",Aye
190048,7/30/2019,"Ordinance amending the Planning Code to 1) require building setbacks for buildings fronting on narrow streets, 2) modify front yard requirements in Residential Districts, 3) increase required rear yards in single-family zoning districts by five percent, 4) amend the rear yard requirements for through lots and corner lots in certain districts to permit second buildings where specified conditions are met, and 5) allow building height increases to existing stories in existing nonconforming buildings in order to accommodate residential uses; affirming the Planning Department’s determination under",Aye
190731,7/30/2019,"Ordinance amending the Planning Code to change, from 18 months to three years, the period of non-use required to deem as discontinued a permitted conditional use in the North Beach Neighborhood Commercial District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and making public necessity, convenience, and welfare findings under Planning Code, Section 302.",Aye
190732,7/30/2019,"Resolution retroactively approving an agreement between the City and County of San Francisco and the San Francisco Bay Area Rapid Transit District (BART) regarding administration of capital funding to fund half of the cost of the BART/Muni Market Street Entrance Modernization Project with proceeds from the sale of General Obligation bonds, in an amount not to exceed $45,000,000 for an agreement term from February 1, 2018, through December 31, 2025.",Aye
190743,7/30/2019,"Resolution authorizing the Sheriff’s Department to enter into a Third Amendment to the existing contract between Keefe Commissary Network, L.L.C., and the City and County of San Francisco, acting by and through its Sheriff’s Department, for jail commissary services, to extend the contract term by six months beginning September 1, 2019, for a total term of September 1, 2014, through February 28, 2020, with no change to the guaranteed annual minimum income of $590,000.",Aye
190758,7/30/2019,"Resolution authorizing the Mayor’s Office of Housing and Community Development, on behalf of the City and County of San Francisco, to accept and expend the county competitive allocation award in the amount of $18,250,554, under the California Department of Housing and Community Development No Place Like Home Program, which provides funding for counties to develop multifamily housing specifically for persons with serious mental illness who are homeless, chronically homeless, or at-risk of chronic homelessness, for a term to commence following Board approval.",Aye
190759,7/30/2019,"Resolution authorizing and delegating to the Mayor’s Office of Housing and Community Development, on behalf of the City and County of San Francisco, to accept and expend the county noncompetitive allocation award in the amount of $9,519,091 under the California Department of Housing and Community Development No Place Like Home Program, which provides funding for counties to develop multifamily housing specifically for persons with serious mental illness who are homeless, chronically homeless, or at-risk of chronic homelessness, for a term to commence following Board approval.",Aye
190761,7/30/2019,"Resolution authorizing the acceptance and expenditure of California State Senate Bill 1 Local Partnership Program formulaic funding in the amount of $2,340,000 for San Francisco Public Works’ Sunset and Parkside Streets Pavement Renovation project, for a term to commence following Board approval through June 30, 2023.",Aye
190763,7/30/2019,"Resolution authorizing the Mayor’s Office of Housing and Community Development to expend a gift to Compton’s District Transgender, Lesbian, Gay, and Bisexual (TLGB) Stabilization Fund dollars in the amount of $300,000 to support the City’s efforts to recognize and support historic and present-day TLGB communities in the Tenderloin neighborhood, for a term of August 1, 2019, through June 30, 2020.",Aye
190765,7/30/2019,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $50,000,000 for 401 Avenue of the Palms (Parcel C3.2 of the Treasure Island Master Plan) (Maceo May Apartments); authorizing and",Aye
190766,7/30/2019,"Resolution authorizing the San Francisco Public Utilities Commission to accept and expend a grant in an amount not to exceed $3,759,822 from the California State Water Resources Control Board for planning, design, and construction of the Sewer System Improvement Program Baker Beach Green Street Early Implementation Project for the period of November 4, 2017, through March 21, 2022.",Aye
190764,7/30/2019,"Resolution approving and authorizing the Director of the Mayor’s Office of Housing and Community Development to execute documents relating to loans for the acquisition, rehabilitation, or permanent financing of four project sites pursuant to the Small Sites Program, Preservation and Seismic Safety Program, and Downtown Neighborhoods Preservation Fund, for a total loan amount not to exceed $37,493,000; confirming the Planning Department’s determination under the California Environmental Quality Act; and finding that the project loans are consistent with the General Plan, and the eight priority",Aye
190774,7/30/2019,"Resolution approving and authorizing the Real Estate Division to acquire real property located at 1828 Egbert Avenue, from San Francisco Self Storage III, LLC, dba 1828 Egbert Avenue, LLC, for a purchase price of $67,300,000 subject to future authorization of Certificates of Participation; placing the real property under the jurisdiction of the Real Estate Division for use of storing evidence and moving property from the Hall of Justice and other locations; adopting findings that the acquisition is consistent with the General Plan, and the eight priority policies of Planning Code, Section 101.",Aye
190214,7/30/2019,"Ordinance amending the Building Code to waive specified fees for 100% affordable housing projects, as defined herein, and certain accessory dwelling unit projects for an approximately one-year pilot program; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye
181012,7/30/2019,"Resolution regarding non-renewal of a Mills Act historical property contract with RCP LLC, the owner of 690 Market Street, The Chronicle Building, Assessor’s Parcel Block No. 311, Lot No. 016 (specifically Assessor’s Parcel Block No. 311, Lot Nos. 016-069, 73-74, and 78-79) under Chapter 71 of the Administrative Code; notifying the Assessor Recorder’s Office of such non-renewal; and authorizing the Planning Director to send notice of the non-renewal of the historical property contract to the owner and record a notice of non-renewal.",Aye
190673,7/30/2019,"Resolution approving the Sheriff's Department’s home detention and electronic monitoring program rules and regulations and approving evidence of financial responsibility demonstrated by the program administrator, Sentinel Offender Services, LLC, for the 2019 calendar year.",Aye
181211,7/30/2019,"Ordinance to streamline small business permitting by, among other things, amending the Health Code to align regulation of restaurant enclosures for outdoor food service and restroom requirements with state standards; amending the Planning Code to clarify that Type 2 (winegrower) and Type 23 (small beer manufacturer) liquor licenses may be used in conjunction with a Bar or Restaurant use, to amend the definition of a Bar to provide for consistent treatment of Type 64 liquor licenses, to modify Nighttime Entertainment use food service requirements, to reduce the distance measured for Retail Sale",Aye
181211,7/30/2019,"Ordinance to streamline small business permitting by, among other things, amending the Health Code to align regulation of restaurant enclosures for outdoor food service and restroom requirements with state standards; amending the Planning Code to clarify that Type 2 (winegrower) and Type 23 (small beer manufacturer) liquor licenses may be used in conjunction with a Bar or Restaurant use, to amend the definition of a Bar to provide for consistent treatment of Type 64 liquor licenses, to modify Nighttime Entertainment use food service requirements, to reduce the distance measured for Retail Sale",Aye
190712,7/30/2019,"Resolution declaring the intention of the Board of Supervisors to order the vacation of streets in the Potrero HOPE SF - Phase 2 site, generally bounded by 25th Street on the north, 26th Street on the south, Wisconsin Street on the west, and Connecticut Street on the east; and setting the hearing date for the Board of Supervisors to sit as a Committee of the Whole on September 3, 2019, at 3:00 p.m. for all persons interested in the proposed vacation of said street areas.",Aye
190737,7/30/2019,"Resolution supporting Assembly Constitutional Amendment No. 6, introduced by Assembly Members Kevin McCarty, Rob Bonta, Wendy Carillo, Mike Gipson, Lorena Gonzalez, Ash Kalra, Sydney Kamlager-Dove, Kevin Mullin, Mark Stone, and Shirley Weber, and co-authored by Senator Scott Wiener, to allow automatic restoration of voting rights to those on parole upon completion of a state or federal prison term.",Aye
190751,7/30/2019,"Motion approving the Mayoral nomination for the appointment of Eduardo Santacana to the Board of Appeals, for a term ending July 1, 2020.",Aye
190752,7/30/2019,"Motion approving the Mayor’s nomination for the appointment of Ruby Bolaria-Shifrin to the Treasure Island Development Authority Board of Directors, for a term ending February 26, 2022.",Aye
190804,7/30/2019,"Motion appointing Julie Roberts-Phung, term ending July 1, 2020, and Winnie Chen and Yamini Bhatnagar, terms ending July 1, 2021, to the Children, Youth and Their Families Oversight and Advisory Committee.",Aye
190805,7/30/2019,"Motion reappointing Theodora Marie Caminong, term ending July 1, 2023, to the Entertainment Commission.",Aye
190822,7/30/2019,"Motion appointing Supervisor Gordon Mar, term ending June 30, 2021, to the Association of Bay Area Governments Executive Board.",Aye
190823,7/30/2019,"Motion appointing Supervisor Shamann Walton, term ending February 1, 2021, to the Bay Area Air Quality Management District, Board of Directors.",Aye
190825,7/30/2019,"Motion reappointing Supervisor Rafael Mandelman, term ending June 30, 2021, to the Association of Bay Area Governments Executive Board.",Aye
190816,7/30/2019,"Resolution supporting California State Assembly Bill No. 1784, authored by Assembly Members Miguel Santiago, David Chiu, and Lorena Gonzalez, with principal co-author Senator Scott Wiener, the “Secure the VOTE Act,” to authorize the Secretary of State to award up to $16 million in matching funds, upon appropriation by the Legislature, to counties for the development of open-source paper ballot voting systems.",Aye
190816,7/30/2019,"Resolution supporting California State Assembly Bill No. 1784, authored by Assembly Members Miguel Santiago, David Chiu, and Lorena Gonzalez, with principal co-author Senator Scott Wiener, the “Secure the VOTE Act,” to authorize the Secretary of State to award up to $16 million in matching funds, upon appropriation by the Legislature, to counties for the development of open-source paper ballot voting systems.",Aye
190817,7/30/2019,"Resolution supporting the rights of workers at VCA San Francisco Veterinary Specialists, San Francisco’s largest veterinary hospital.",Aye
190819,7/30/2019,"Motion authorizing preparation of written Proponent and Opponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 5, 2019, Consolidated Municipal Election.",Aye
190819,7/30/2019,"Motion authorizing preparation of written Proponent and Opponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 5, 2019, Consolidated Municipal Election.",Aye
180939,7/30/2019,"Ordinance amending the Planning Code and Zoning Map to create the Oceanview Large Residence Special Use District (the area within a perimeter established by Interstate 280, Orizaba Avenue, Brotherhood Way, Junipero Serra Boulevard, Holloway Avenue, Ashton Avenue, Ocean Avenue, Geneva Avenue, and Interstate 280), to promote and enhance neighborhood character and affordability by requiring Conditional Use authorization for large residential developments in the District; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistenc",Aye
190165,7/30/2019,"Ordinance amending the Planning and Administrative Codes to establish a legitimization program for certain Non-Residential Uses at 3150-18th Street (Assessor’s Parcel Block No. 3573, Lot No. 106), and to require the Office of Small Business to assist businesses under the program; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye
190248,7/30/2019,"Ordinance amending the Planning Code to revise the NCT-3 (Moderate-Scale Neighborhood Commercial Transit) District controls to allow Arts Activities, Philanthropic Administrative Services, and Public Facilities as a principal use on all stories and provide that in this District Arts Activities are considered to be active uses; revise the Upper Market Neighborhood Commercial Transit (NCT) District controls to allow Arts Activities and Institutional Uses as a principal use on all the first and second stories, allow Institutional Uses as a principal use on the first and second stories and as a co",Aye
190404,7/30/2019,"Ordinance authorizing settlement of petitioner’s claim for attorney’s fees and costs in the lawsuit filed by San Franciscans for Livable Neighborhoods against the City and County of San Francisco for $247,799.50; the lawsuit was filed on August 4, 2011, in San Francisco Superior Court, Case No. 513-077; entitled San Franciscans for Livable Neighborhoods v. City and County of San Francisco; the lawsuit involves a challenge to the environmental impact report prepared in support of, and the approval of, the 2009 Housing Element of the San Francisco General Plan.",Aye
190459,7/30/2019,"Ordinance amending the Planning Code to allow operation of a farmers market on the Department of Motor Vehicles Field Office parking lot at 1377 Fell Street by allowing an intermittent activity to be located on a lot with a public facility in specified residential zoning districts; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Sec",Aye
190463,7/30/2019,"Ordinance approving a Lease between the City and County of San Francisco and the South End Rowing Club, a California non-profit corporation, for City property at 500 Jefferson Street, with an annual rent of 10% of all gross receipts that are not derived from the Alcatraz Invitational and 4% of all gross receipts that are derived from the Alcatraz Invitational, for a term of 25 years to commence following Board approval, with an option to extend for 24 years, and general public access requirements; waiving the Administrative Code’s market rent determination requirement that otherwise would appl",Aye
190464,7/30/2019,"Ordinance approving a Lease between the City and County of San Francisco and the Golden Gate Yacht Club, a California non-profit corporation, for City property at 1 Yacht Road, with an initial annual rent at the greater of 10% gross receipts or $85,000 for a term of 18 years to commence following Board approval, and youth programming and general public access requirements; waiving the Administrative Code’s market rent determination requirement that otherwise would apply to this Lease; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye
190479,7/30/2019,"Ordinance amending the Police Code to clarify the content of the notice that employers must post summarizing applicants’ and employees’ rights under the Fair Chance Ordinance; revise the Beyond the Box in College Admissions Ordinance by changing the enforcing agency from the Office of Labor Standards Enforcement to the Human Rights Commission; adding notice and posting requirements to inform applicants, as defined, of their rights; making penalties payable to applicants; and revising the private right of action requirements.",Aye
190547,7/30/2019,"Ordinance amending the Administrative Code to create an Office of Racial Equity as a Division of the Human Rights Commission Department, with authority to create a citywide Racial Equity Framework, assist City departments with the development of Racial Equity Action Plans, analyze and report on the impact of ordinances on racial equity, and carry out various other policy and reporting functions regarding racial equity; require City departments to create Racial Equity Action Plans and to provide annual updates on such Plans; require City departments to designate employees as racial equity leade",Aye
190549,7/30/2019,Ordinance amending the Business and Tax Regulations Code to increase the daily transient occupancy tax exemption amount from less than $40 to less than $52; to increase the weekly transient occupancy tax exemption amount from less than $100 to less than $130; and to require review in the September 2022 through September 2024 timeframe by the Controller of the exemption amounts for the purpose of considering adjustments in the amounts.,Aye
190598,7/30/2019,"Ordinance amending the Public Works Code to modify certain of the requirements for obtaining Personal Wireless Service Facility Site Permits, including the requirements for public notice and adjustment of permit fees; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye
190647,7/30/2019,"Ordinance authorizing settlement of the lawsuit filed by Fidel Joshua against the City and County of San Francisco for $460,000; the lawsuit was filed on December 9, 2014, in the United States District Court, Northern District of California, Case No. 14-cv-05394-JD; entitled Fidel Joshua v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye
190648,7/30/2019,"Ordinance authorizing settlement of the lawsuit filed by Jerry Jack against the City and County of San Francisco for $200,000; the lawsuit was filed on December 9, 2014, in the United States District Court, Northern District of California, Case No. 14-cv-05402-JD; entitled Jerry Jack v. City and County of San Francisco; the lawsuit involves an employment dispute.",Aye
190656,7/30/2019,"Ordinance delegating authority under Charter, Section 9.118(a), to the General Manager of the Public Utilities Commission to enter into one or more agreements to sell Low Carbon Fuel Standard Credits accrued by the Municipal Transportation Agency when revenue from such an agreement will be $1,000,000 or more; and amending the Administrative Code to establish a Low Carbon Fuel Standard Credits Sales Fund to receive funds from the credits sales for use in connection with projects that will reduce San Francisco’s carbon footprint and/or advance its sustainability goals.",Aye
190658,7/30/2019,"Ordinance amending the Administrative Code to prohibit City-funded travel to states that have enacted laws that prohibit abortion prior to the viability of the fetus, and to prohibit City contracting with companies headquartered in states that have enacted such laws, or where work on the contract would be performed in such states.",Aye
190661,7/30/2019,"Ordinance amending the Planning Code to reference the Polk/Pacific Special Area Design Guidelines; affirming the Planning Department’s determination under the California Environmental Quality Act; adopting findings of public necessity, convenience, and welfare under Planning Code, Section 302; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
190679,7/30/2019,"Ordinance amending the Administrative Code to establish uniform procedures for the administration of City loans and grants for the acquisition, development, construction, rehabilitation, and preservation of affordable housing; authorize the Director of the Mayor’s Office of Housing and Community Development (MOHCD) to execute certain loan or grant agreements for affordable housing; and authorize the Director of MOHCD and the Director of Property to acquire certain real property without an appraisal and accept a deed for the purpose of preserving affordable housing.",Aye
190744,7/30/2019,"Resolution approving the settlement of the unlitigated claim filed by Tilt.com, Inc. against the City and County of San Francisco for $50,410.20; the claim was filed on December 6, 2018; the claim involves a refund of gross receipts tax, penalties, and interest.",Aye
190754,7/30/2019,"Ordinance accepting the irrevocable offer of public infrastructure improvements associated with Mission Bay South Storm Water Pump Station No. 5, including acquisition facilities located on and under portions of State Trust Parcel 5, adjacent to Terry Francois Boulevard and 16th Street; accepting said facilities for City maintenance and liability purposes, subject to specified limitations; approving an easement agreement for the Pump Station control room; adopting findings under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priori",Aye
190755,7/30/2019,"Ordinance dedicating Park P2 Parking Lot (a portion of Assessor’s Parcel Block No. 8710, Lot No. 2, adjacent to Channel Street), Park P11-11A (east of Mission Bay Drive and Circle), and Parks P23 and P24 (adjacent to Terry Francois Boulevard between 16th Street and Illinois Street), as open public right-of-way in Mission Bay South; accepting an irrevocable offer for the acquisition facilities that comprise the Park improvements; designating said facilities for public open space and park purposes only; accepting the Parks for City maintenance and liability purposes, subject to specified limitat",Aye
190818,7/30/2019,"Resolution congratulating Perry’s Restaurant, a beloved San Francisco institution, and its owner Perry Butler on 50 years of operation on Union Street.",Aye
190824,7/30/2019,"Resolution retroactively extending by 90 days the prescribed time within which the Building Inspection Commission may render its decision on the proposed Ordinance (File No. 181216) amending the Planning Code to increase penalties for violations of the Planning Code and change the administrative enforcement procedure; provide new definitions for Residential Demolitions and Residential Flats, expand definitions of Alteration and Removal, expand definitions of, require additional notice, and impose new conditional use criteria for Residential Demolitions, Mergers, and Conversions; require additi",Aye
180777,7/29/2019,"Ordinance amending the Planning Code to require a conditional use authorization for Employee Cafeterias, as defined, within office space, except for existing Employee Cafeterias; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye
190702,7/29/2019,"Ordinance amending the Planning Code to permit new floor area or building volume on the rooftop of a noncomplying structure that is designated as a Significant Building under Planning Code, Article 11, located on Assessor’s Parcel Block No. 3707 (5 Third Street), provided that the rooftop has an existing parapet at least 17 feet in height along the primary building frontage; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and m",Aye
190702,7/29/2019,"Ordinance amending the Planning Code to permit new floor area or building volume on the rooftop of a noncomplying structure that is designated as a Significant Building under Planning Code, Article 11, located on Assessor’s Parcel Block No. 3707 (5 Third Street), provided that the rooftop has an existing parapet at least 17 feet in height along the primary building frontage; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and m",Aye
190594,7/29/2019,"Ordinance amending the Planning Code to revise the zoning control tables of the Chinatown Mixed Use Districts to make them consistent with those in Articles 2 and 7, to apply the use definitions in Section 102, to set an abandonment period for use size maximums, and to allow General Entertainment and Nighttime Entertainment Uses with conditional use authorization; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting fin",Aye
