File #,Action Date,Title,Vote
190975,10/22/2019,"Resolution authorizing the Department of Public Health to submit a one-year application for Calendar Year 2020 to continue to receive funding for the Integrated HIV Surveillance and Prevention Programs for Health Departments from the Centers of Disease Control and Prevention, and requesting $7,008,377 in HIV prevention funding for San Francisco from January 1, 2020, through December 31, 2020.",Aye
190976,10/22/2019,"Resolution authorizing the Department of Public Health to submit an application to continue to receive funding for the Ryan White Act HIV/AIDS Emergency Relief Grant Program from the Health Resources Service Administration; and requesting $16,126,350 in HIV Emergency Relief Program funding for the San Francisco Eligible Metropolitan Area for the period of March 1, 2020, through February 28, 2021.",Aye
190977,10/22/2019,"Resolution declaring the intent of the City and County of San Francisco (“City”) to reimburse certain expenditures from proceeds of future bonded indebtedness; authorizing the Director of the Mayor’s Office of Housing and Community Development (“Director”) to submit an application and related documents to the California Debt Limit Allocation Committee (“CDLAC”) to permit the issuance of residential mortgage revenue bonds in an aggregate principal amount not to exceed $56,700,000 for 410 China Basin Street (Mission Bay South Block 9); authorizing and directing the Director to direct the Control",Aye
190978,10/22/2019,"Resolution authorizing the issuance and delivery of multifamily housing revenue bonds in an aggregate principal amount not to exceed $26,967,500 for the purpose of providing financing for the acquisition and rehabilitation of a 67-unit, affordable multifamily rental housing project located at 385 Eddy Street (Hamlin Hotel) within the City; approving the form of and authorizing the execution of a trust indenture providing terms and conditions of the bonds; approving the form of and authorizing the execution of a regulatory agreement and declaration of restrictive covenants; approving the form o",Aye
190979,10/22/2019,"Resolution authorizing the execution and delivery of a multifamily housing revenue note (tax-exempt) in an aggregate principal amount not to exceed $76,680,000 and of a multifamily housing revenue note (taxable) in an aggregate principal amount not to exceed $30,000,000 for the purpose of providing financing for the construction of a 167-unit multifamily rental housing project located at 242 Hahn Street (Sunnydale Block 6); approving the form of and authorizing the execution of funding loan agreement providing the terms and conditions of the loans from the funding lender to the City and the ex",Aye
190980,10/22/2019,"Resolution approving and authorizing the Director of the Mayor’s Office of Housing and Community Development to execute an Amended and Restated Loan Agreement with Block 6 Housing Partnership, L.P., a California limited partnership, for a total loan amount not to exceed $18,647,014 to finance the construction of a 167-unit multifamily rental housing development for low-income households, which will be known as Sunnydale HOPE SF Block 6; and adopting findings that the loan agreement is consistent with the adopted Mitigation Monitoring and Reporting Program under the California Environmental Qua",Aye
190980,10/22/2019,"Resolution approving and authorizing the Director of the Mayor’s Office of Housing and Community Development to execute an Amended and Restated Loan Agreement with Block 6 Housing Partnership, L.P., a California limited partnership, for a total loan amount not to exceed $18,647,014 to finance the construction of a 167-unit multifamily rental housing development for low-income households, which will be known as Sunnydale HOPE SF Block 6; and adopting findings that the loan agreement is consistent with the adopted Mitigation Monitoring and Reporting Program under the California Environmental Qua",Aye
190987,10/22/2019,"Resolution retroactively authorizing the Office of the Treasurer & Tax Collector to accept and expend a grant in the amount of $926,892 from the California Student Aid Commission Every Kid Counts College Savings Program for the Office of Financial Empowerment Kindergarten to College Program for conducting outreach to families and provide incentives for families to contribute to college savings accounts for the period of May 1, 2019, through June 30, 2021.",Aye
190832,10/22/2019,"Ordinance adopting and implementing the First Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Fire Fighters Union, Local 798, Unit 1, to update the Union Security and Surf Rescue Premium provisions.",Aye
190833,10/22/2019,"Ordinance adopting and implementing the Second Amendment to the 2018-2021 Memorandum of Understanding between the City and County of San Francisco and the San Francisco Fire Fighters Union, Local 798, Unit 2, to update the Union Security and Surf Rescue Premium provisions.",Aye
190834,10/22/2019,"Ordinance adopting and implementing the First Amendment to the 2019-2022 Memorandum of Understanding between the City and County of San Francisco and the Laborers International Union, Local 261, to update the Overtime Compensation and Health Insurance provisions.",Aye
190677,10/22/2019,"Motion appointing Morgan Vaisset-Fauvel (residency requirement waived), Andrew Sullivan, Pamela Nagle, Dan Flanagan, Ildiko Polony, Michael Sullivan, and Edgar Flores, terms ending November 18, 2020, to the Urban Forestry Council.",Aye
190843,10/22/2019,Ordinance amending the Administrative Code to allow tenants who have received a pass-through of general obligation bond repayment costs from their landlords to seek relief from the Rent Board based on financial hardship; to limit the number of years that a landlord can cover in a single pass-through; and to extend the time period for tenants to pay such pass-throughs.,Aye
191028,10/22/2019,Resolution supporting the “All In” campaign to contribute to the City’s efforts to reduce homelessness by welcoming homes and services in every District.,Aye
190844,10/21/2019,"Ordinance amending the Planning Code and Zoning Map to create the 3333 California Street Special Use District; and making environmental findings, findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, and findings of public convenience, necessity, and welfare under Planning Code, Section 302.",Aye
190844,10/21/2019,"Ordinance amending the Planning Code and Zoning Map to create the 3333 California Street Special Use District; and making environmental findings, findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, and findings of public convenience, necessity, and welfare under Planning Code, Section 302.",Aye
190845,10/21/2019,"Ordinance approving a Development Agreement between the City and County of San Francisco and Laurel Heights Partners, LLC, a Delaware limited liability company, for the development of an approximately 10.25-acre site located at California Street at Presidio Avenue (3333 California Street), with various public benefits, including 25% affordable housing, a child care center comprised of approximately 14,665 square feet, and approximately 2.87 acres of privately owned, publicly accessible open space; making findings under the California Environmental Quality Act, and findings of conformity with t",Aye
190845,10/21/2019,"Ordinance approving a Development Agreement between the City and County of San Francisco and Laurel Heights Partners, LLC, a Delaware limited liability company, for the development of an approximately 10.25-acre site located at California Street at Presidio Avenue (3333 California Street), with various public benefits, including 25% affordable housing, a child care center comprised of approximately 14,665 square feet, and approximately 2.87 acres of privately owned, publicly accessible open space; making findings under the California Environmental Quality Act, and findings of conformity with t",Aye
190548,10/21/2019,"Ordinance amending the Planning Code to modify the Jobs Housing Linkage Fee by clarifying the indexing of the fee, adding options for complying with the fee, phasing increases to the fee, dedicating funds for permanent supportive housing and the preservation and acquisition of affordable housing, requiring periodic evaluation of the nexus study and fee, and to remove the monetary limit for the Small Sites Funds under the Inclusionary Housing Program; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General",Aye
190548,10/21/2019,"Ordinance amending the Planning Code to modify the Jobs Housing Linkage Fee by clarifying the indexing of the fee, adding options for complying with the fee, phasing increases to the fee, dedicating funds for permanent supportive housing and the preservation and acquisition of affordable housing, requiring periodic evaluation of the nexus study and fee, and to remove the monetary limit for the Small Sites Funds under the Inclusionary Housing Program; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General",Aye
190989,10/21/2019,"Hearing on the Budget and Legislative Analyst's Job-Housing Fit report that evaluates the current and planned housing stock in San Francisco relative to projected jobs at different income levels, determines if existing and planned housing is adequate and affordable for projected population growth, and provides information on the contributions of the City's Jobs Housing Linkage program and affordable housing programs on jobs-housing fit; and requesting the Office of the Budget and Legislative Analyst, Mayor's Office of Housing and Community Development, and Planning Department to report.",Aye
190810,10/21/2019,"Ordinance amending the Administrative Code and Public Works Code to require that any resolution approving a jurisdictional transfer of real property (a transfer of the authority over City-owned real property between City departments) be recorded in the Office of the Recorder together with a legal description and map of the real property; to require that any petition to the Board of Supervisors for a street vacation include a legal description and County Surveyor-approved map, and that the Clerk of the Board record in the Office of the Recorder a copy of the adopted ordinance together with the",Aye
190810,10/21/2019,"Ordinance amending the Administrative Code and Public Works Code to require that any resolution approving a jurisdictional transfer of real property (a transfer of the authority over City-owned real property between City departments) be recorded in the Office of the Recorder together with a legal description and map of the real property; to require that any petition to the Board of Supervisors for a street vacation include a legal description and County Surveyor-approved map, and that the Clerk of the Board record in the Office of the Recorder a copy of the adopted ordinance together with the",Aye
190947,10/21/2019,"Ordinance approving a major encroachment permit for Laurel Heights Partners, LLC (“Permittee”) to occupy portions of Presidio Avenue, Masonic Avenue, Pine Street, Euclid Avenue, Mayfair Drive, and Laurel Street adjacent to 3333 California Street (Assessor’s Parcel Block No. 1032, Lot No. 003) for the purpose of installing and maintaining landscape planters, differentiated paving, corner bulb-outs, and other improvements; waiving conflicting requirements under Public Works Code, Sections 800 et seq. and 810A, in connection with Permittee’s implementation of the encroachment permit and project d",Aye
190839,10/21/2019,"Ordinance amending the Planning Code to allow a grocery store use that is a formula retail use in the Fulton Street Grocery Store Special Use District (“District”), on Fulton Street between Laguna and Octavia Streets, subject to conditional use authorization, and adding criteria for such authorization; clarify the definition of a grocery store use within the District; eliminate square footage requirements for commercial uses in the District other than a grocery store and for subsequent uses in a location previously approved for a grocery store; extend the time period for effectiveness of contr",Absent
190839,10/21/2019,"Ordinance amending the Planning Code to allow a grocery store use that is a formula retail use in the Fulton Street Grocery Store Special Use District (“District”), on Fulton Street between Laguna and Octavia Streets, subject to conditional use authorization, and adding criteria for such authorization; clarify the definition of a grocery store use within the District; eliminate square footage requirements for commercial uses in the District other than a grocery store and for subsequent uses in a location previously approved for a grocery store; extend the time period for effectiveness of contr",Absent
180637,10/8/2019,"Ordinance accepting Acacia Street and the irrevocable offer of improvements on Acacia Street for City maintenance and liability, subject to specified limitations; dedicating Acacia Street and improvements thereon to public use, declaring this area as shown on official Public Works drawings as open public right-of-way, and designating it for street and roadway purposes; establishing official sidewalk widths, public right-of-way widths, and street grades for Acacia Street; accepting two Public Works Orders making recommendations and certifications related to the Acacia Street improvements; autho",Excused
190497,10/8/2019,"Ordinance amending the Administrative Code to change the name of the Mental Health Board to the Behavioral Health Commission; to include in the definition of a “consumer” one who receives substance use services; and to permit a consumer who is an employee in a behavioral health public or private agency and who does not have any interest, influence, or authority over any financial or contractual matter concerning the employer, to be appointed to the Commission.",Excused
190778,10/8/2019,"Ordinance approving the settlement of the unlitigated claim filed by Farmers Insurance Exchange against the City and County of San Francisco for $300,472; the claim was filed on September 7, 2018; the claim involves alleged property damage arising from a water main break; and appropriating $300,472 from the San Francisco Public Utilities Commission Water Enterprise fund balance for payment of settlement.",Excused
190806,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by Innsbruck, LP against the City and County of San Francisco for $1,557,420 plus interest; the lawsuit was filed on May 14, 2018, in San Francisco Superior Court, Case No. CGC-18-566560; entitled Innsbruck, LP v. City and County of San Francisco, et al.; the lawsuit involves a transfer tax refund.",Excused
190807,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by Plaza GB, LP against the City and County of San Francisco for $1,294,995 plus interest; the lawsuit was filed on May 14, 2018, in San Francisco Superior Court, Case No. CGC-18-566558; entitled Plaza GB, LP v. City and County of San Francisco, et al.; the lawsuit involves a transfer tax refund.",Excused
190873,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by The Roman Catholic Archbishop of San Francisco, et al. against the City and County of San Francisco for payment of $913,970 by U.S. Pipe & Foundry Company to the City; the lawsuit was filed on April 11, 2013, in United States District, Case No. 13-cv-2220 MEJ; entitled The Roman Catholic Archbishop of San Francisco, et al. v. City and County of San Francisco, et al.; the lawsuit involves dangerous condition of public property and inverse condemnation.",Excused
190874,10/8/2019,"Ordinance approving the settlement of the unlitigated claim filed by Property & Casualty Insurance Company of Hartford against the City and County of San Francisco for $73,273; the claim was filed on August 30, 2018; the claim involves alleged property damage arising from a water main break; and appropriating $73,273 from the San Francisco Public Utilities Commission Water Enterprise fund balance for payment of settlement.",Excused
190875,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by Kai Kopp against the City and County of San Francisco for $40,000; the lawsuit was filed on March 28, 2016, in San Francisco Superior Court Case No. CGC-16-551183; entitled Kai Kopp v. City and County of San Francisco, et al.; the lawsuit involves an alleged personal injury in a City park.",Excused
190876,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by Abuon Mayen against the City and County of San Francisco for $225,000; the lawsuit was filed on March 6, 2018, in San Francisco Superior Court, Case No. CGC-18-566751; entitled Abuon Mayen v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from a vehicle collision; and appropriating $225,000 from the San Francisco Public Utilities Commission Water Enterprise fund balance for payment of settlement.",Excused
190870,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by Yvonne Marie Ellis against the City and County of San Francisco for $33,000; the lawsuit was filed on June 6, 2018, in San Francisco Superior Court, Case No. CGC-18-567012; entitled Yvonne Marie Ellis v. City and County of San Francisco, et al.; the lawsuit involves an alleged personal injury on a City street.",Excused
190871,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by Michael Pannone against the City and County of San Francisco for $30,000; the lawsuit was filed on October 5, 2017, in San Francisco Superior Court, Case No. CGC-17-561728; entitled Michael Pannone v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from a vehicle collision.",Excused
190872,10/8/2019,"Ordinance authorizing settlement of the lawsuit filed by Katharine Savin against the City and County of San Francisco for $40,000; the lawsuit was filed on October 4, 2016, in United States District Court, Northern District of California, Case No. 16-cv-05627-JST, entitled Katharine Savin v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Excused
191007,10/8/2019,"Resolution commending Sandy Gartzman on the occasion of her retirement from the Rent Board, and declaring October 8, 2019, as Sandy Gartzman Day in the City and County of San Francisco.",Excused
191008,10/8/2019,"Resolution commending San Francisco Hep B Free - Bay Area on their 12th Annual “Be a Hero” Power of Jade Awards Gala on October 18, 2019, and recommitting San Francisco’s efforts to preventing and treating Hepatitis B.",Excused
190879,10/8/2019,"Resolution approving an Easement Agreement and Quitclaim of Easement between the City and County of San Francisco, acting by and through its Airport Commission, and Pacific Gas & Electric Company, for the exchange of easement areas at San Francisco International Airport’s West-of-Bayshore property, for $0, to accommodate the replacement of a natural gas pipeline; authorizing the Airport Director and the Director of Property to execute documents, make certain modifications, and take actions in furtherance of this Resolution, as defined herein; finding the proposed transaction is in conformance",Excused
190880,10/8/2019,"Resolution approving a 2011 Lease and Use Agreement between the City and County of San Francisco, acting by and through its Airport Commission, and El Al Israel Airlines Limited, a corporation in Israel, to conduct flight operations at San Francisco International Airport, effective the first day of the month following full approval by the City and expiring on June 30, 2021, with an estimated rent of $1,300,879.46 for Exclusive Use Space rent, plus Joint Use Space rent and landing fees.",Excused
190906,10/8/2019,"Resolution approving the Amended and Restatement of Lease No. L-14100 between the Port Commission and Java House, LLC, a California limited liability company, for the Java House Restaurant located at Pier 40½ at the Embarcadero and Townsend Street, increasing the monthly base rent from $3,314 to $4,000 including a conditional tenant option to extend for ten years, with no change to the initial length of term through August 31, 2023.",Excused
190921,10/8/2019,"Resolution retroactively approving the Sheriff Department’s contract with Sentinel Offenders Services, LLC to administer a Home Detention and Electronic Monitoring Program, for a term of three years from August 1, 2019, through July 31, 2022, with two one-year options to renew, for a total contract amount of $3,400,000.",Excused
190950,10/8/2019,"Resolution approving in accordance with Internal Revenue Code of 1986, Section 147(f), as amended, the issuance of revenue bonds or a loan by the California Municipal Finance Authority in one or more series pursuant to a plan of financing and in an aggregate issue price not to exceed $65,000,000 (“Bonds”) to refinance all or a portion of certain outstanding debt obligations that originally financed and refinanced the acquisition, construction, improvement, equipping and furnishing of facilities located at 890 Hayes Street, 815 Buena Vista West, 214 Haight Street, 1563 Mission Street, 1735 Miss",Excused
190644,10/8/2019,"Ordinance amending the Planning Code to designate 2031 Bush Street (aka the Kinmon Gakuen Building), Assessor’s Parcel Block No. 0676, Lot No. 027, as a Landmark under Article 10 of the Planning Code; affirming the Planning Department’s determination under the California Environmental Quality Act; and making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1, and findings of public necessity, convenience and welfare findings under Planning Code, Section 302.",Excused
190793,10/8/2019,Ordinance amending the Environment Code to require commercial parking lots and garages with more than 100 parking spaces to install electric vehicle charging equipment; amending the Police Code to add compliance with the new requirement as a condition of existing as well as future permits for commercial parking lots and garages; and affirming the Planning Department’s determination under the California Environmental Quality Act.,Excused
190830,10/8/2019,"Resolution determining that the transfer of a Type-21 off-sale general beer, wine, and distilled spirits liquor license to Garfield Beach CVS, LLC, doing business as CVS Pharmacy, located at 399 Geary Street (District 3), will not serve the public convenience or necessity of the City and County of San Francisco; and requesting that the California Department of Alcoholic Beverage Control deny the issuance of the license, in accordance with California Business and Professions Code, Section 23958.4.",Excused
190831,10/8/2019,"Resolution determining that the premise-to-premise transfer of a Type-21 off-sale general beer, wine, and distilled spirits liquor license, and the issuance of a Type-86 instructional tasting license to Whole Foods Market California, Inc., doing business as Whole Foods Market located at 1169 Market Street (District 6), will serve the public convenience or necessity of the City and County of San Francisco; and requesting that the California Department of Alcoholic Beverage Control impose conditions on the issuance of the license.",Excused
181215,10/8/2019,"Ordinance amending the Administrative and Planning Codes to establish the South of Market Community Planning Advisory Committee to advise City officials and agencies on implementation of the Central SoMa Plan, Western SoMa Area Plan, and East SoMa Area Plan; to revise the membership and duties of the SOMA Community Stabilization Fund Community Advisory Committee and the Eastern Neighborhoods Citizens Advisory Committee; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority p",Excused
190068,10/8/2019,"Motion appointing Ali Jamalian, Aaron Flynn, Doug Bloch (residency requirement waived), Leah “Nina Parks” Weitz (residency requirement waived), Jesse Stout, Theresa Foglio (residency requirement waived), Sara Payan (residency requirement waived), terms ending December 3, 2020, to the Cannabis Oversight Committee.",Excused
190990,10/8/2019,"Motion appointing Joan Miller, indefinite term, and Linda Asato, Suzanne Giraudo, and Lynn Merz (residency requirement waived), terms ending April 29, 2023, to the Children and Families First Commission.",Excused
190891,10/8/2019,Motion affirming the determination by the Planning Department that a proposed project at 344-14th Street is exempt from further environmental review under a Community Plan Evaluation.,Excused
190892,10/8/2019,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 344-14th Street is exempt from further environmental review under a Community Plan Evaluation, subject to the adoption of written findings of the Board in support of this determination.",Excused
190893,10/8/2019,Motion directing the Clerk of the Board to prepare findings reversing a Community Plan Evaluation determination by the Planning Department that a proposed project at 344-14th Street is exempt from further environmental review under a Community Plan Evaluation.,Excused
190899,10/8/2019,"Ordinance amending the Administrative Code to clarify that temporary evictions for capital improvements are intended to cover work that would make the unit hazardous, unhealthy, and/or uninhabitable, and are intended to last for the minimum amount of time required to complete the work; modify the standards that the Rent Board must consider when reviewing a request to authorize a temporary eviction for capital improvements to last more than three months; establish procedures for the landlord to inform the displaced tenant of the tenant’s right to reoccupy the unit upon completion of the work;",Excused
191004,10/8/2019,"Resolution urging the Municipal Transportation Agency to phase expansion of its Powered Scooter Permit Program, pending the actual and equitable installation of bike racks; a reliable plan to prevent illegal use of scooters on sidewalks; further the demonstration of permittees’ ability to comply with labor, sustainability, community outreach, equitable access, and other requirements, as defined herein; and consider a publicly provided alternative.",Excused
191004,10/8/2019,"Resolution urging the Municipal Transportation Agency to phase expansion of its Powered Scooter Permit Program, pending the actual and equitable installation of bike racks; a reliable plan to prevent illegal use of scooters on sidewalks; further the demonstration of permittees’ ability to comply with labor, sustainability, community outreach, equitable access, and other requirements, as defined herein; and consider a publicly provided alternative.",Excused
190285,10/1/2019,Ordinance amending the Administrative Code to update and revise the legislative findings in support of Indigenous Peoples Day.,Aye
190683,10/1/2019,"Ordinance amending the Administrative Code to re-enact and revise the Tourist Hotel Conversion Ordinance, which restricted the conversion of hotel rooms in large tourist hotels to condominiums, and delete the sunset provision; and affirming the Planning Department’s determination under the California Environmental Quality Act.",Aye
190779,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Gregory Saputelli against the City and County of San Francisco for $120,000; the lawsuit was filed on January 17, 2018, in San Francisco Superior Court, Case No. CGC-18-563713; entitled Gregory Saputelli v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury on a City street.",Aye
190780,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Ana Landis Velazquez against the City and County of San Francisco for $125,000; the lawsuit was filed on January 26, 2017, in San Francisco Superior Court, Case No. CGC-17-556697; entitled Ana Landis Velazquez v. City and County of San Francisco; the lawsuit involves an alleged personal injury on a City Street.",Aye
190778,10/1/2019,"Ordinance approving the settlement of the unlitigated claim filed by Farmers Insurance Exchange against the City and County of San Francisco for $300,472; the claim was filed on September 7, 2018; the claim involves alleged property damage arising from a water main break; and appropriating $300,472 from the San Francisco Public Utilities Commission Water Enterprise fund balance for payment of settlement.",Aye
190781,10/1/2019,"Resolution approving the settlement of the unlitigated claim filed by Shambhala Healing Center Incorporated against the City and County of San Francisco for $29,250.72; the claim was filed on May 1, 2019; the claim involves alleged property damaged due to sewer flooding.",Aye
190806,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Innsbruck, LP against the City and County of San Francisco for $1,557,420 plus interest; the lawsuit was filed on May 14, 2018, in San Francisco Superior Court, Case No. CGC-18-566560; entitled Innsbruck, LP v. City and County of San Francisco, et al.; the lawsuit involves a transfer tax refund.",Aye
190807,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Plaza GB, LP against the City and County of San Francisco for $1,294,995 plus interest; the lawsuit was filed on May 14, 2018, in San Francisco Superior Court, Case No. CGC-18-566558; entitled Plaza GB, LP v. City and County of San Francisco, et al.; the lawsuit involves a transfer tax refund.",Aye
190873,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by The Roman Catholic Archbishop of San Francisco, et al. against the City and County of San Francisco for payment of $913,970 by U.S. Pipe & Foundry Company to the City; the lawsuit was filed on April 11, 2013, in United States District, Case No. 13-cv-2220 MEJ; entitled The Roman Catholic Archbishop of San Francisco, et al. v. City and County of San Francisco, et al.; the lawsuit involves dangerous condition of public property and inverse condemnation.",Aye
190874,10/1/2019,"Ordinance approving the settlement of the unlitigated claim filed by Property & Casualty Insurance Company of Hartford against the City and County of San Francisco for $73,273; the claim was filed on August 30, 2018; the claim involves alleged property damage arising from a water main break; and appropriating $73,273 from the San Francisco Public Utilities Commission Water Enterprise fund balance for payment of settlement.",Aye
190875,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Kai Kopp against the City and County of San Francisco for $40,000; the lawsuit was filed on March 28, 2016, in San Francisco Superior Court Case No. CGC-16-551183; entitled Kai Kopp v. City and County of San Francisco, et al.; the lawsuit involves an alleged personal injury in a City park.",Aye
190876,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Abuon Mayen against the City and County of San Francisco for $225,000; the lawsuit was filed on March 6, 2018, in San Francisco Superior Court, Case No. CGC-18-566751; entitled Abuon Mayen v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from a vehicle collision; and appropriating $225,000 from the San Francisco Public Utilities Commission Water Enterprise fund balance for payment of settlement.",Aye
190870,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Yvonne Marie Ellis against the City and County of San Francisco for $33,000; the lawsuit was filed on June 6, 2018, in San Francisco Superior Court, Case No. CGC-18-567012; entitled Yvonne Marie Ellis v. City and County of San Francisco, et al.; the lawsuit involves an alleged personal injury on a City street.",Aye
190871,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Michael Pannone against the City and County of San Francisco for $30,000; the lawsuit was filed on October 5, 2017, in San Francisco Superior Court, Case No. CGC-17-561728; entitled Michael Pannone v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from a vehicle collision.",Aye
190872,10/1/2019,"Ordinance authorizing settlement of the lawsuit filed by Katharine Savin against the City and County of San Francisco for $40,000; the lawsuit was filed on October 4, 2016, in United States District Court, Northern District of California, Case No. 16-cv-05627-JST, entitled Katharine Savin v. City and County of San Francisco, et al.; the lawsuit involves an employment dispute.",Aye
190884,10/1/2019,"Resolution approving the settlement of the unlitigated claim filed by Federal Insurance Company against the City and County of San Francisco for $47,766.59; the claim was filed on February 13, 2019; the claim involves alleged property damage due to flooding from a ruptured water service line.",Aye
190885,10/1/2019,"Resolution approving the settlement of the unlitigated claim filed by The Mint Collection HOA against the City and County of San Francisco for $35,147.30; the claim was filed on September 7, 2018; the claim involves alleged property damaged due to sewer flooding.",Aye
190895,10/1/2019,"Ordinance authorizing the execution and delivery of Certificates of Participation, in one or more series from time to time, on a tax-exempt or taxable basis, evidencing and representing an aggregate principal amount not to exceed $94,600,000 to finance and refinance the acquisition of certain real property located at 814-820 Bryant Street and 470 Sixth Street within the City and related site demolition, preparation and improvement, and the repayment of certain taxable commercial paper notes of the City issued for such purposes, and the acquisition of certain additional property located at 1828",Aye
190896,10/1/2019,"Ordinance authorizing the execution and delivery of Certificates of Participation, in one or more series from time to time, on a tax-exempt or taxable basis, evidencing and representing an aggregate principal amount not to exceed $62,000,000 to finance and refinance the acquisition of certain real property located within the City for the improvement and equipping of certain existing real property and improvements owned and maintained by the City, including but not limited to the improvement and equipping of the existing Hall of Justice facilities located at 850 Bryant Street within the City an",Aye
190897,10/1/2019,"Ordinance appropriating $62,000,000 of Certificates of Participation to the General Services Agency to fund tenant improvements involving the construction, acquisition, improvement, renovation, and retrofitting of City-owned properties as needed for the Hall of Justice Improvement Project enabling staff and offices to be consolidated in acquired City-owned properties in FY2019-2020; and placing $62,000,000 on Controller’s Reserve, pending sales of Certificates of Participation, and $3,000,000 of project funds are placed on Budget and Finance Committee Reserve pending submission of an expenditu",Aye
190898,10/1/2019,"Ordinance appropriating $78,600,000 of Certificates of Participation to the General Services Agency to purchase the property located at 1828 Egbert Avenue and to fund the related demolition, site preparation, and other acquisition costs for the Hall of Justice Relocation Project in FY2019-2020; and placing $78,600,000 on Controller’s Reserve pending sales of Certificates of Participation.",Aye
190840,10/1/2019,"Ordinance amending the Administrative Code to establish the Street-Level Drug Dealing Task Force to advise the Board of Supervisors, the Mayor, and City departments regarding policies to address harms related to street-level drug dealing in the Tenderloin, Civic Center, Mid-Market, and South of Market neighborhoods; and setting forth the membership and duties of the Task Force.",Aye
190877,10/1/2019,"Resolution authorizing the Office of Contract Administration to enter into a First Amendment for Technology Marketplace purchases between the City and County of San Francisco and CCT Technologies Inc., dba ComputerLand, a Tier 1 contractor of the Technology Marketplace 2.0, to increase the contract amount by $3,000,000 for a total contract amount not to exceed $23,000,000 with no change to the three-year term to expire on December 31, 2021, with two one-year options to extend at the sole and absolute discretion of the City.",Aye
190878,10/1/2019,"Resolution authorizing the Office of Contract Administration to enter into a First Amendment for Technology Marketplace purchases between the City and County of San Francisco and XTech JV, a Tier 1 contractor of the Technology Marketplace 2.0, to increase the contract amount by $24,000,000 for a total contract amount not to exceed $44,000,000 with no change to the three-year term to expire on December 31, 2021, with two one-year options to extend at the sole and absolute discretion of the City.",Aye
190933,10/1/2019,"Resolution retroactively authorizing the Department of Technology to accept an in-kind gift of consulting services valued at $750,400 from various providers during FY2018-2019.",Aye
190903,10/1/2019,"Resolution retroactively authorizing the Recreation and Park Department to accept and expend a grant from the San Francisco Parks Alliance to fund community events, staff development, recreation programming, and other activities during FY2017-2018 for the period of July 1, 2017, through June 30, 2019, that together are valued at approximately $111,541.",Aye
190930,10/1/2019,"Resolution approving the Department of Public Health to apply for the one-time Housing Funds for Whole Person Care pilot program from the California Department of Health Care Services in an amount not to exceed $8,130,059 from January 1, 2020, through June 30, 2025; and designating the Department of Homelessness and Supportive Housing as the single point of contact for the Housing Funds for Whole Person Care pilot allocation.",Aye
190931,10/1/2019,"Resolution retroactively authorizing the Office of Economic and Workforce Development to accept and expend a grant in the amount of $387,105 from the Bay-Peninsula Regional Planning Unit fiscal agent, the North Valley Consortium Workforce Development Board, for expansion of an in-custody job center and coordination of post-release job training and workforce development programs, for the period of September 1, 2019, through March 31, 2022.",Aye
190932,10/1/2019,"Resolution authorizing the Department of the Environment to accept and expend a grant in the amount of $160,651 from the California Department of Pesticide Regulation for the purpose of evaluating the success of pest prevention efforts in affordable housing for the period of October 1, 2019, through September 30, 2022.",Aye
190934,10/1/2019,"Resolution approving and authorizing the Director of the Mayor’s Office of Housing and Community Development to execute documents relating to a loan to provide financing for predevelopment activities for the construction of a 100% affordable 137-unit multifamily rental housing project known as 4840 Mission, including the payoff of an acquisition loan, completion of additional architectural design and design consultant work, and other predevelopment activities, in an aggregate amount not to exceed $18,510,000; approving the form of and authorizing the execution of a first amendment to the loan",Aye
