File #,Action Date,Title,Vote
200805,8/11/2020,Motion affirming the Planning Commission’s certification of the Final Environmental Impact Report prepared for the proposed Balboa Reservoir project.,Aye
200806,8/11/2020,"Motion conditionally reversing the Planning Commission’s certification of the Final Environmental Impact Report prepared for the proposed Balboa Reservoir Project, subject to the adoption of written findings of the Board of Supervisors in support of this determination.",Aye
200807,8/11/2020,Motion directing the Clerk of the Board to prepare findings related to reversing the Planning Commission’s certification of the Final Environmental Impact Report prepared for the proposed Balboa Reservoir Project.,Aye
200758,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Hastings College of the Law against the City and County of San Francisco for $0 and a Stipulated Injunction; the lawsuit was filed on May 4, 2020, in United States District Court, Case No. 20-cv-3033; entitled Hastings College of the Law, et al. v. City and County of San Francisco; the lawsuit involves alleged civil rights violations, Federal Americans with Disabilities and California Disabled Persons Act violations, Negligence; Public Nuisance; Private Nuisance and Inverse Condemnation.",Aye
200143,8/11/2020,"Ordinance amending the Planning Code to provide that in the Mission Area Plan portion of the Urban Mixed Use District all office uses not in a landmark building are prohibited, except that a Professional Service, Financial Service, or Medical Service is allowed as a conditional use on the ground floor when primarily open to the general public on a client-oriented basis; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adoptin",Aye
200244,8/11/2020,Ordinance amending the Administrative Code to introduce standards and goals for food purchasing by the Department of Public Health and Sheriff’s Department in hospitals and jails.,Aye
200421,8/11/2020,"Ordinance amending the Planning Code to allow in the Mission Street Neighborhood Commercial Transit District the continuance of a nonconforming parking lot that is on the site of a designated City landmark; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye
200661,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by David Timothy Rudolf against the City and County of San Francisco for $120,000; the lawsuit was filed on January 15, 2019, in San Francisco Superior Court, Case No. CGC-19-572800; entitled David Timothy Rudolf v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury on a City street.",Aye
200663,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Anthony Economus against the City and County of San Francisco for $275,000; the lawsuit was filed on May 2, 2019, in San Francisco Superior Court, Case No. CGC-19-575669; entitled Anthony Economus v. Flint Paul; the lawsuit involves an alleged civil rights violation.",Aye
200665,8/11/2020,"Resolution approving the settlement of the unlitigated claim filed by Chez Maman West against the City and County of San Francisco for $36,664.99; the claim was filed on January 8, 2020; the claim involves alleged property damage due to sewer flooding.",Aye
200662,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Jonathan Garcia Valle against the City and County of San Francisco for $850,000; the lawsuit was filed on December 19, 2017, in San Francisco Superior Court, Case No. CGC-17-563210; entitled Jonathan Garcia Valle v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury from vehicle collision.",Aye
200664,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Oliver Barcenas and Sofia Barcenas against the City and County of San Francisco for $180,000; the lawsuit was filed on May 10, 2019, in San Francisco County Superior Court, Case No. CGC-19-575896; entitled Oliver Barcenas, et. al v. City and County of San Francisco, et. al; the lawsuit involves alleged civil rights violations.",Aye
200666,8/11/2020,"Resolution approving the settlement of the unlitigated claim filed by Francisco Rivero against the City and County of San Francisco for $39,700; the claim was filed on January 7, 2020; the claim involves property damage arising from sewer main pipe overflow as a result of heavy rain.",Aye
200692,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Lina Lu, Alexandra Anderson, and Stella Osborne against the City and County of San Francisco for $49,000; the lawsuit was filed on May 6, 2019, in San Francisco Superior Court, Case No. CPF-19-516659; entitled Lina Lu et al. v. City and County of San Francisco et al.; the lawsuit involves a challenge to the San Francisco Police Department’s procedures for producing incident reports in domestic violence cases; other material terms of the settlement are the adoption of changes in City protocols for producing domestic violence incident repo",Aye
200693,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Erin Sheeran, as Conservator for Cara Sheeran, against the City and County of San Francisco for $97,500; the lawsuit was filed on July 25, 2018, in San Francisco Superior Court, Case No. CGC-18-568392; entitled Erin Sheeran, as Conservator for Cara Sheeran v. City and County of San Francisco, et al.; the lawsuit involves alleged personal injury by San Francisco Fire Department employees.",Aye
200694,8/11/2020,"Ordinance authorizing settlement of the lawsuit brought by the City and County of San Francisco against San Francisco Museum of Modern Art and Yerba Buena Arts & Events for $1,200,000; the lawsuit was filed on April 27, 2017, in San Francisco Superior Court, Case No. CGC-17-558438; entitled Successor Agency to the Redevelopment Agency of the City and County of San Francisco, commonly known as the Office of Community Investment and Infrastructure (OCII) v. San Francisco Museum of Modern Art, Yerba Buena Arts & Events, and Does 1-20; the lawsuit involves damage to the Crescent Pool at the Yerba",Aye
200695,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Rashad Abdullah, individually and as the guardian for minor T.A.; and T.A., a minor, by and through her guardian against the City and County of San Francisco for $150,000; the lawsuit was filed on September 3, 2019, in the United States District Court, Northern District of California, Case No. 19-cv-05526-LB; entitled Rashad Abdullah, et al. v. City and County of San Francisco, et al.; the lawsuit involves alleged civil rights violations.",Aye
200696,8/11/2020,"Resolution approving the settlement of the unlitigated claim filed by GSW Arena LLC against the City and County of San Francisco for $440,318; the claim seeks a refund of stadium operator admission tax (“Tax”) paid for events occurring in September and October 2019; additional material terms of the settlement are an agreement by GSW Arena LLC to file and pay the Tax for all events on or after November 1, 2019, and a waiver of penalties and a portion of the interest for late-filed returns for events in November 2019 through March 2020.",Aye
200697,8/11/2020,"Resolution approving settlement of the grievance by the San Francisco Fire Fighters, Local 798, against the City and County of San Francisco for $68,420.98; the grievance was filed on August 27, 2017; the grievance involves a compensation dispute under the Memorandum of Understanding.",Aye
200727,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Christopher Kurrle against the City and County of San Francisco for $50,000; the lawsuit was filed on May 11, 2018, in San Francisco Superior Court, Case No. CGC-18-566499; entitled Christopher Kurrle v. City and County of San Francisco; the lawsuit involves alleged personal injury in connection with a bicycle collision.",Aye
200726,8/11/2020,"Ordinance authorizing settlement of the lawsuit filed by Christian Miller against the City and County of San Francisco for $750,000; the lawsuit was filed on December 28, 2018, in San Francisco Superior Court, Case No. CGC-18-572391; entitled Christian Miller v. Juan Francisco Ceballos, et al.; the lawsuit involves alleged personal injury from a vehicle collision.",Aye
200813,8/11/2020,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole on September 22, 2020, at 3:00 p.m., to hold a public hearing to consider amendments to the Redevelopment Plan for the Mission Bay South Redevelopment Project in regard to Block 1 (also known as the site of SOMA Hotel) at the intersection of Third Street and Channel Street.",Aye
200823,8/11/2020,"Resolution urging the City and County of San Francisco to declare the month of August as Black Business Month, and to recognize the 17th Annual National Black Business Month beginning on August 1, 2020.",Aye
200817,8/11/2020,"Resolution authorizing the Department of Homelessness and Supportive Housing to apply for Homekey grant funds in an amount not to exceed $45,000,000 from the California Department of Housing and Community Development on behalf of the City and County of San Francisco.",Aye
200878,8/11/2020,"Motion approving Final Map 9802, comprised of an 11 unit residential condominium project in each of lots 1 and 2, located at 25 and 37 Grace Street, being a merger and re-subdivision of Assessor’s Parcel Block No. 3509, Lot Nos. 024 through 026; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
200877,8/11/2020,"Motion approving Final Map No. 9216, a 180 residential unit and one commercial unit, mixed-use condominium project, located at 390 First Street, being a subdivision of Assessor’s Parcel Block No. 3749, Lot No. 058; and adopting findings pursuant to the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
191249,8/10/2020,"Ordinance amending the Planning Code to require that in Educator Housing projects at least 10% of residential units have three or more bedrooms; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings that the Ordinance furthers the purpose of Planning Code, Section 206.9; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public convenience, necessity, and welfare under Planning Code, Section 302.",Aye
200702,8/10/2020,"Ordinance amending the Planning Code to re-enact a provision permitting Non-Retail Professional Services above the first story in the Chinatown Community Business District Zoning Control Table, which was inadvertently deleted in recently enacted legislation; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye
200762,8/10/2020,"Reenactment of emergency ordinance (Ordinance No. 84-20) to establish protections for occupants of residential hotels (“SRO Residents”) during the COVID-19 pandemic by, among other things: making it City policy to place in solitary hotel rooms SRO residents who meet the criteria for isolation or quarantine established by the County Health Officer, and requiring the Department of Public Health to: develop a protocol to assist health care providers to identify SRO Residents who may require protection against or treatment for COVID-19; notify the operator of a residential hotel when an SRO Reside",Aye
200763,8/10/2020,"Emergency ordinance to temporarily prohibit construction projects in buildings with any residential rental units that require the suspension of water or utility service to residential tenants without providing alternative sources of water and power, or reaching agreement with tenants, due to the COVID-19 pandemic.",Aye
200763,8/10/2020,"Emergency ordinance to temporarily prohibit construction projects in buildings with any residential rental units that require the suspension of water or utility service to residential tenants without providing alternative sources of water and power, or reaching agreement with tenants, due to the COVID-19 pandemic.",Aye
200879,8/7/2020,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole at a Special Meeting on Friday, August 7, 2020, at 2:00 p.m., to hold a public hearing to consider the Resolution approving the Peninsula Corridor Joint Powers Board’s placement of a three-county measure to impose a one-eighth of one percent (0.125%) retail transactions and use tax to be used for operating and capital purposes of the Caltrain rail service to be held on November 3, 2020; rescinding and replacing Resolution No. 334-20, which conditionally approved submission of the same measure; and affirming the San F",Aye
200881,8/7/2020,"Resolution approving the Peninsula Corridor Joint Powers Board’s placement of a three-county measure to impose a one-eighth of one percent (0.125%) retail transactions and use tax to be used for operating and capital purposes of the Caltrain rail service at an election to be held on November 3, 2020; rescinding and replacing Resolution No. 334-20, which conditionally approved submission of the same measure; and affirming the San Francisco Municipal Transportation Agency’s determination under the California Environmental Quality Act.",Aye
200881,8/7/2020,"Resolution approving the Peninsula Corridor Joint Powers Board’s placement of a three-county measure to impose a one-eighth of one percent (0.125%) retail transactions and use tax to be used for operating and capital purposes of the Caltrain rail service at an election to be held on November 3, 2020; rescinding and replacing Resolution No. 334-20, which conditionally approved submission of the same measure; and affirming the San Francisco Municipal Transportation Agency’s determination under the California Environmental Quality Act.",Aye
200575,7/28/2020,"Ordinance approving an amendment to the Redevelopment Plan for the Mission Bay South Redevelopment Project, which modifies the land use designation for certain property in Blocks 29-32 (also known as the site of Chase Center) to add hotel and residential as permitted uses, increases the total leasable square feet of retail space permitted on this property, increases the number of hotels and hotel rooms in the plan area, and authorizes certain dwelling units to be built on certain property in the plan area; directing the Clerk of the Board of Supervisors to transmit a copy of this Ordinance upo",Aye
200648,7/28/2020,"Charter Amendment (Second Draft) to amend the Charter of the City and County of San Francisco to provide that future annual adjustments in baseline funding for the following Charter-mandated funds will not take into account certain changes in City revenue resulting from voter-approved business taxes on the November 3, 2020 ballot: the Municipal Transportation Fund, the Park, Recreation and Open Space Fund, the Children and Youth Fund, the Library Preservation Fund, the Housing Trust Fund, the Public Education Enrichment Fund, the Dignity Fund, and the Street Tree Maintenance Fund; an Initiativ",Aye
200674,7/28/2020,Ordinance approving Health Service System plans and contribution rates for calendar year 2021.,Aye
191283,7/28/2020,"Ordinance amending the Public Works Code to authorize the Public Works Director to impose administrative penalties and fines for illegal dumping, provide for additional enforcement remedies for illegal dumping, expand the definition of illegal dumping to address electronic waste and hazardous waste, and clarify that each act of illegal dumping constitutes a separate violation subject to abatement or enforcement actions; amending the Police Code to provide procedures for assessment and collection of administrative penalties for illegal dumping; and affirming the Planning Department’s determinat",Aye
191283,7/28/2020,"Ordinance amending the Public Works Code to authorize the Public Works Director to impose administrative penalties and fines for illegal dumping, provide for additional enforcement remedies for illegal dumping, expand the definition of illegal dumping to address electronic waste and hazardous waste, and clarify that each act of illegal dumping constitutes a separate violation subject to abatement or enforcement actions; amending the Police Code to provide procedures for assessment and collection of administrative penalties for illegal dumping; and affirming the Planning Department’s determinat",Aye
200629,7/28/2020,"Motion ordering submitted to the voters at an election to be held on November 3, 2020, an Ordinance amending the Business and Tax Regulations Code to impose an additional gross receipts tax or an administrative office tax on businesses with a greater than 100:1 ratio of the compensation of the business’s highest-paid managerial employee to the median compensation paid to the business’s employees based in the City; and increasing the City’s appropriations limit by the amount collected under the additional tax for four years from November 3, 2020.",Aye
200732,7/28/2020,"Reenactment of emergency ordinance (Ordinance No. 77-20) to limit the spread of COVID-19 by requiring the City, through service agreements with third parties, to provide, staff, and maintain restrooms equipped with toilets and hand washing facilities, at a ratio of one restroom per 50 unsheltered people, concentrated in areas with the greatest need, located within 1,000 feet of any encampment, and for select “pit stop” restrooms, open 24 hours per day; waive the requirement under Charter, Section 9.118, that the Board of Supervisors approve the service agreements for restrooms equipped with to",Aye
200061,7/28/2020,"Resolution approving Modification No. 2 to Ground Lease L00-0464, between the City and County of San Francisco, acting by and through its Airport Commission, and United Airlines, Inc., for the exchange of certain land at Plot 6 at San Francisco International Airport in support of the Plot 6 Reconfiguration Project, decreasing the annual rent payable by United by $95,297.07 to an approximate total of $2,243,041.43 to commence following Board approval and full execution of Modification No. 2, and with no changes to the term expiring on June 30, 2021.",Aye
200564,7/28/2020,"Resolution authorizing the General Manager of the Public Utilities Commission to execute Amendment No. 2 to Planning and Engineering Project Design Services Agreement No. CS-389 for specialized planning and engineering services for the proposed new headworks facility at the Southeast Water Pollution Control Plant between the City and County of San Francisco and Carollo Engineers, Inc., increasing the agreement by $21,000,000 for a total not to exceed agreement amount of $54,500,000 and with a time extension of two years, for a total agreement term of eleven years, from December 1, 2014, throug",Aye
200698,7/28/2020,"Resolution approving Professional Services Agreement, Contract No. 50195, between BEUMER Lifecycle Management, LLC, and the City and County of San Francisco, acting by and through its Airport Commission, for the operations and maintenance of the baggage handling system in the Harvey Milk Terminal, for a total not to exceed contract amount of $21,000,000 for a term of two years and eleven months commencing August 1, 2020, through June 30, 2023, pursuant to Charter, Section 9.118(b).",Aye
200710,7/28/2020,"Resolution approving for purposes of Internal Revenue Code, Section 147(f), the Issuance and Sale of Revenue Obligations by the California Statewide Communities Development Authority in an aggregate principal amount not to exceed $10,000,000 to refinance the acquisition, construction, renovation, rehabilitation, improvement and/or equipping of educational and related facilities owned and operated by Town School for Boys, a California nonprofit public benefit corporation.",Aye
200736,7/28/2020,"Resolution retroactively authorizing the Department of Public Health to accept and expend a grant in the amount of $660,557.24 from the California Department of Public Health for participation in a program, entitled “Disease Prevention and Control Local Infrastructure Funds,” for the period of February 1, 2020, through June 30, 2023.",Aye
200737,7/28/2020,"Resolution authorizing the Mayor’s Office of Housing and Community Development, on behalf of the City and County of San Francisco, to execute a grant application, as defined herein, under the Department of Housing and Community Development’s Local Housing Trust Fund Program for an amount not to exceed $5,000,000.",Aye
200772,7/28/2020,"Resolution declaring an emergency under Administrative Code, Section 6.60, and Administrative Code, Chapter 21, relating to the May 23, 2020, fire at Pier 45; approving emergency contracts entered into by the Port of San Francisco in accordance with Administrative Code, Section 6.60, and Administrative Code, Chapter 21; and directing the Port of San Francisco to take all necessary and appropriate measures to perform repair work to Pier 45 in the most expeditious manner.",Aye
200285,7/28/2020,Motion affirming the determination by the Planning Department that the proposed project at 2651-2653 Octavia Street is categorically exempt from further environmental review.,Aye
200286,7/28/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 2651-2653 Octavia Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
200287,7/28/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project at 2651-2653 Octavia Street is categorically exempt from further environmental review.,Aye
200746,7/28/2020,"Hearing of persons interested in or objecting to the determination of exemption from environmental review under the California Environmental Quality Act issued as a Categorical Exemption by the Planning Department on February 12, 2019, for the proposed project at 1846 Grove Street, Assessor’s Parcel Block No. 1187, Lot No. 003H; for the construction of four two-story single-family dwelling units on a vacant lot within an RH-2 (Residential, House - Two Family) and RH-3 (Residential, House - Three Family) Zoning District and a 40-X Height and Bulk District. (District 5) (Appellant: Brian Kingan)",Aye
200750,7/28/2020,"Hearing of persons interested in or objecting to the certification of Conditional Use Authorization pursuant to Planning Code, Sections 207, 209.1, and 303, for a proposed project at 1846 Grove Street, Assessor’s Parcel Block No. 1187, Lot No. 003H, identified in Planning Case No. 2018-011441CUA, issued by the Planning Commission by Motion No. 20681, dated April 9, 2020, for residential density of one unit per 1,500 square feet of lot area to permit the construction of four two-story single-family dwelling units on a vacant lot within an RH-2 (Residential, House - Two Family) and RH-3 (Residen",Aye
200747,7/28/2020,Motion affirming the determination by the Planning Department that the proposed project at 1846 Grove Street is categorically exempt from further environmental review.,Aye
200748,7/28/2020,"Motion conditionally reversing the determination by the Planning Department that the proposed project at 1846 Grove Street is categorically exempt from further environmental review, subject to the adoption of written findings of the Board in support of this determination.",Aye
200749,7/28/2020,Motion directing the Clerk of the Board to prepare findings reversing the determination by the Planning Department that the proposed project 1846 Grove Street is categorically exempt from further environmental review.,Aye
200751,7/28/2020,"Motion approving the decision of the Planning Commission by its Motion No. 20681, approving a Conditional Use Authorization, identified as Planning Case No. 2018-011441CUA, for a proposed project located at 1846 Grove Street; and making environmental findings, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1.",Aye
200752,7/28/2020,"Motion conditionally disapproving the decision of the Planning Commission by its Motion No. 20681, approving a Conditional Use Authorization, identified as Planning Case No. 2018-011441CUA, for a proposed project at 1846 Grove Street; and conditionally approving a Conditional Use Authorization for the same Planning Case and property with different conditions, subject to the adoption of written findings by the Board in support of this determination.",Aye
200753,7/28/2020,"Motion directing the Clerk of the Board to prepare findings in support of the Board of Supervisors' disapproval of the proposed Conditional Use Authorization, identified as Planning Case No. 2018-011441CUA, for a proposed project at 1846 Grove Street.",Aye
200143,7/28/2020,"Ordinance amending the Planning Code to provide that in the Mission Area Plan portion of the Urban Mixed Use District all office uses not in a landmark building are prohibited, except that a Professional Service, Financial Service, or Medical Service is allowed as a conditional use on the ground floor when primarily open to the general public on a client-oriented basis; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adoptin",Aye
200421,7/28/2020,"Ordinance amending the Planning Code to allow in the Mission Street Neighborhood Commercial Transit District the continuance of a nonconforming parking lot that is on the site of a designated City landmark; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye
200677,7/28/2020,"Resolution initiating a landmark designation under Article 10 of the Planning Code for the History of Medicine in California frescoes at the University of California San Francisco, Parnassus Campus, painted by Jewish artist Bernard Zakheim.",Aye
200244,7/28/2020,Ordinance amending the Administrative Code to introduce standards and goals for food purchasing by the Department of Public Health and Sheriff’s Department in hospitals and jails.,Aye
200647,7/28/2020,"Motion ordering an Ordinance to be submitted to the voters at an election to be held on November 3, 2020, authorizing the City and County of San Francisco (City) to own, develop, construct, acquire, or rehabilitate up to 10,000 affordable rental units in the City under Article 34 of the California Constitution.",Aye
200788,7/28/2020,"Resolution supporting California State Assembly Bill No. 310, authored by Assembly Member Miguel Santiago and co-authored by Assembly Members David Chiu, Buffy Wicks, Ash Kalra, Lorena Gonzalez, and Mike Gipson, and Senators Ben Hueso, Lena Gonzalez, and Scott Weiner, to restructure the Infrastructure and Economic Development Bank as a depository public state bank to aid in recovery efforts related to COVID-19 and the subsequent economic recession.",Aye
200798,7/28/2020,"Resolution celebrating the 30th Anniversary of the American with Disabilities Act, recognizing July as Disability Pride Month in the City and County of San Francisco in perpetuity, and urging continued commitment to expanding accessibility and empowering the civil rights of people with disabilities.",Aye
200795,7/28/2020,"Motion authorizing preparation of written Proponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 3, 2020, Consolidated General Election.",Aye
200795,7/28/2020,"Motion authorizing preparation of written Proponent ballot arguments and rebuttal ballot arguments for submittal to the voters for the November 3, 2020, Consolidated General Election.",Aye
200793,7/28/2020,"Resolution conditionally approving submission of one-eighth of one percent (0.125%) retail transactions and use tax for Caltrain or its successor agency to use to support its immediate and long-term operational and capital costs, at an election to be held on November 3, 2020; and affirming the San Francisco Municipal Transportation Agency’s determination under the California Environmental Quality Act.",Aye
200793,7/28/2020,"Resolution conditionally approving submission of one-eighth of one percent (0.125%) retail transactions and use tax for Caltrain or its successor agency to use to support its immediate and long-term operational and capital costs, at an election to be held on November 3, 2020; and affirming the San Francisco Municipal Transportation Agency’s determination under the California Environmental Quality Act.",Aye
200141,7/28/2020,"Ordinance amending the Health Code to require the Director of Health to adopt minimum health and safety standards governing the operation of commercial adult sex venues, but prohibiting the Director from adopting standards that require monitoring of patrons’ sexual activities, or that regulate doors or mandate unlocked doors in areas where sexual activity may occur.",Aye
200556,7/28/2020,"Ordinance amending the Zoning Map of the Planning Code to amend the boundaries of the Van Ness and Market Residential Special Use District, and making other amendments to the Height and Bulk District Maps and Zoning Use District Maps consistent with amendments to the Market and Octavia Area Plan, encompassing an area generally bounded by Haight Street from Octavia Boulevard to Gough Street, Gough Street from Haight Street to Page Street, Franklin Street from Page Street to Fell Street, Fell Street from Franklin Street to Van Ness Avenue, Van Ness Avenue from Fell Street to Hayes Street, Hayes",Aye
200557,7/28/2020,"Ordinance amending the General Plan to amend the Market and Octavia Area Plan; making conforming amendments to the Arts Element and the Housing Element; and making environmental findings, including adopting a statement of overriding considerations, and findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section, 101.1, and findings of public necessity, convenience, and welfare under Planning Code, Section 302.",Aye
200559,7/28/2020,"Ordinance amending the Planning Code to amend the Van Ness and Market Downtown Residential Special Use District, to encourage additional housing and uses that support neighborhood residents and businesses, and to give effect to amendments to the Market and Octavia Area Plan; amending Planning Code, Sections 145.4, 151.1, 155, 207.6, 249.33, 260, 261.1, 263.19, 270, 270.2, 309, 341.5, 401, 411A.5, 416.3, 421.5, 424.1, 424.3, 424.4, and 424.5; adding new Planning Code, Section 425, to create the Van Ness and Market Community Facilities Fee and Fund; and making environmental findings, including a",Aye
200608,7/28/2020,"Ordinance retroactively authorizing the Department of Emergency Management, as a fiscal agent for the Bay Area Urban Areas Security Initiative, to accept and expend a grant in the amount of $2,000,000 from the United States Department of Homeland Security for the Securing the Cities Grant Program for the period of March 4, 2020, through October 30, 2020; and amending Ordinance No. 170-19 (Annual Salary Ordinance, File No. 190620 for FYs 2019-2020 and 2020-2021) to provide for the addition of four grant-funded positions, one each in Class 0932 Manager IV (FTE 1.0), Class 0931 Manager III (FTE 1",Aye
200789,7/28/2020,"Resolution urging the United States Congress to pass the Real Economic Support that Acknowledges Unique Restaurant Assistance Needed to Survive Act, or Restaurants Act, establishing the $120B Independent Restaurant Revitalization Fund to support the struggling restaurant industry.",Aye
200791,7/28/2020,"Motion scheduling the Board of Supervisors to sit as a Committee of the Whole on July 28, 2020, at 3:00 p.m., to hold a public hearing to consider a Resolution approving submission of sales tax to support Caltrain service; at an election to be held on November 3, 2020.",Aye
200794,7/28/2020,"Motion concurring in actions taken by the Mayor in the Twenty-Second Supplement to the Proclamation of Emergency, released on July 15, 2020, to meet the ongoing local emergency related to the novel coronavirus COVID-19 pandemic.",Aye
200215,7/27/2020,"Ordinance amending the Planning Code to allow Arts Activities, and Social Service or Philanthropic Facilities, and COVID-19 Recovery Activities as a temporary use in vacant ground-floor commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan and the eight priority policies of Planning Code, Section 101.1; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye
200214,7/27/2020,"Ordinance amending the Planning Code to expedite the Conditional Use authorization review and approval process and reduce the application fee for certain uses of commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye
200213,7/27/2020,"Ordinance amending the Planning Code to allow extra height, exceeding otherwise applicable height limitations, for 100% Affordable Housing and Educator Housing projects, and to allow such projects to be constructed on parcels greater than 8,000 square feet or which contain only surface parking lots and do not demolish any existing buildings; making findings that the Ordinance furthers the purpose of Planning Code, Section 206.9; making findings under the California Environmental Quality Act, findings of consistency with the General Plan, and the eight priority policies of Planning Code, Sectio",Aye
200630,7/27/2020,"Hearing on the City’s housing affordability and housing stability needs, and relevant reports, such as the Jobs-Housing Fit, Housing Balance, Housing Inventory and Housing Pipeline reports; and requesting for the Planning Department to report.",Aye
190757,7/27/2020,"Ordinance amending the Planning Code to provide an exception from density limit calculations for all affordable units in projects not seeking and receiving a density bonus, permit the legalization of all unauthorized dwelling units notwithstanding a history of no-fault evictions if the applicant demonstrates compliance with the requirements of specified sections of the Rent Ordinance, and principally permit residential care facilities for seven or more persons in all RH (Residential, House) zoning districts; affirming the Planning Department’s determination under the California Environmental Q",Aye
200635,7/27/2020,"Ordinance amending the General Plan to revise the Balboa Park Station Area Plan, the Recreation and Open Space Element, and the Land Use Index, to reflect the Balboa Reservoir Project; amending the Housing Element in regard to the design of housing for families with children; adopting findings under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101.1; and making public necessity, convenience, and general welfare findings under Planning Code, Section 340.",Aye
200422,7/27/2020,"Ordinance amending the Planning Code and Zoning Map to create the Balboa Reservoir Special Use District and rezone the Balboa Reservoir west basin project site generally bounded by the City College of San Francisco Ocean Campus to the east, Archbishop Riordan High School to the north, the Westwood Park neighborhood to the west, and a San Francisco Public Utilities Commission parcel containing a water pipeline running parallel to a mixed-use multifamily residential development along Ocean Avenue to the south; adopting findings under the California Environmental Quality Act; making findings of c",Aye
200270,7/27/2020,"Resolution receiving and approving the bi-annual Housing Balance Report No. 10, dated April 1, 2020, submitted as required by Planning Code, Section 103.",Aye
200214,7/27/2020,"Ordinance amending the Planning Code to expedite the Conditional Use authorization review and approval process and reduce the application fee for certain uses of commercial space; affirming the Planning Department’s determination under the California Environmental Quality Act; making findings of consistency with the General Plan, and the eight priority policies of Planning Code, Section 101; and adopting findings of public necessity, convenience, and general welfare under Planning Code, Section 302.",Aye
200577,7/21/2020,Ordinance amending the Administrative Code to prohibit the City from entering into an agreement to provide goods or services to incarcerated persons of a jail facility that allows the City to collect some or all of the revenue paid for those goods or services.,Aye
200478,7/21/2020,"Ordinance calling and providing for a special election to be held in the City and County of San Francisco on Tuesday, November 3, 2020, for the purpose of submitting to San Francisco voters a proposition to incur bonded indebtedness of not-to-exceed $487,500,000 to finance the acquisition or improvement of real property, including: facilities to house and/or deliver services for persons experiencing mental health challenges, substance use disorder, and/or homelessness; parks, open space, and recreation facilities, including green and climate resilient infrastructure; and streets, curb ramps, s",Aye
200509,7/21/2020,"Charter Amendment (Fourth Draft) to amend the Charter of the City and County of San Francisco to: 1) create the Office of the Public Advocate; 2) set the Public Advocate’s powers and duties; 3) authorize the Public Advocate to review the administration of City programs and services, including programs for transmitting information to the public and departments’ customer service plans, and to receive, investigate, and attempt to resolve complaints regarding City services and programs; 4) authorize the Public Advocate to receive and investigate specified whistleblower complaints; and 5) provide",Aye
200510,7/21/2020,Charter Amendment (Fourth Draft) to amend the Charter of the City and County of San Francisco to create the Department of Sanitation and Streets to succeed to specific duties currently performed by the Department of Public Works; to create a Sanitation and Streets Commission to oversee the Department of Sanitation and Streets; to create a Public Works Commission to oversee the Department of Public Works; and to require an annual performance audit and cost and waste analysis for both departments; and affirming the Planning Department’s determination under the California Environmental Quality Ac,Aye
